tarih,istasyon,sicaklik_ort_c,bagil_nem_ort_yuzde,yagis_toplam_mm,basinc_ort_hpa,ruzgar_u_ort_ms,ruzgar_v_ort_ms,ruzgar_hizi_ort_ms,saat_sayisi
2024-08-31,alanya,24.931437,72.420845,0.7216364028863609,946.6199,0.14664078,0.45872378,1.379847,24
2024-09-01,alanya,23.94274,74.82675,0.9249031427316368,946.3581,-0.18842697,0.9453328,1.5260483,24
2024-09-02,alanya,22.422323,75.604515,2.2847293876111507,949.98364,-0.27273688,1.0810477,1.3391052,24
2024-09-03,alanya,23.155142,79.87234,5.8043478056788445,950.59546,0.61600304,-0.03959437,1.1561445,24
2024-09-04,alanya,24.836609,74.768456,1.0827661026269197,948.11115,0.48789704,-0.0037425358,1.2482287,24
2024-09-05,alanya,25.499613,70.80648,0.34305453300476074,946.70184,0.41340923,0.04592411,1.4551411,24
2024-09-06,alanya,25.700317,67.19193,0.7844865322113037,947.1023,-0.0678641,-0.030672709,1.5220667,24
2024-09-07,alanya,26.071371,61.587345,0.0,947.8537,-0.018174132,0.06576856,1.6737018,24
2024-09-08,alanya,24.477417,69.10102,1.276995940031611,947.03546,-0.61481875,0.6111217,1.7685385,24
2024-09-09,alanya,24.069223,72.333336,0.12115827121306211,947.9078,-0.18110783,0.53975517,1.337866,24
2024-09-10,alanya,23.315207,76.393585,0.19278838590253145,947.4664,-0.23994307,1.0104913,1.6276697,24
2024-09-11,alanya,23.172049,69.80319,0.13993978791404516,948.7037,0.11491839,0.37087432,1.1856662,24
2024-09-12,alanya,24.449942,63.38528,0.015413761047966545,950.18146,0.85943156,0.07769016,1.5517069,24
2024-09-13,alanya,24.042643,70.53863,0.005575510840571951,948.31964,0.6442006,0.2300334,1.4979849,24
2024-09-14,alanya,24.29069,71.466805,0.009295847121393308,946.13403,0.3716488,0.28721836,1.4598217,24
2024-09-15,alanya,23.375051,74.05841,0.09333329307992244,944.2104,-0.3437214,1.1491137,1.8862716,24
2024-09-16,alanya,21.698435,74.33605,0.3217476769350469,944.794,0.3398107,0.7738774,1.8476639,24
2024-09-17,alanya,21.68216,74.16705,0.23058056831359863,949.17145,0.41496658,0.5750397,1.4637483,24
2024-09-18,alanya,22.862783,72.05462,0.4359424056019634,950.8064,0.4043331,0.46195984,1.1669434,24
2024-09-19,alanya,22.218689,72.7173,1.4949324540793896,948.1631,0.39124236,0.28209984,1.3226454,24
2024-09-20,alanya,22.402191,74.847664,5.402237293310463,948.4121,-0.087041855,0.5776547,1.2114297,24
2024-09-21,alanya,21.0018,77.52002,9.602004662156105,948.2609,-0.28636107,-0.024467787,1.1239574,24
2024-09-22,alanya,19.73819,78.471794,11.76865678280592,948.1761,0.122828804,-0.036016583,0.9624501,24
2024-09-23,alanya,20.415445,68.12556,1.4679193263873458,949.7436,0.036637623,0.11153078,1.3783507,24
2024-09-24,alanya,20.389334,67.72869,0.0008584358965890715,952.64874,0.08292389,-0.14114861,1.3594861,24
2024-09-25,alanya,21.75592,65.66597,3.259913228248479e-06,952.61066,0.5204932,-0.22609536,1.5922694,24
2024-09-26,alanya,22.620493,60.48816,0.0,951.0352,0.0076942444,-0.36341098,1.742651,24
2024-09-27,alanya,23.13379,60.025875,0.0004351138045421976,949.7277,-0.28920302,-0.39009032,1.7987221,24
2024-09-28,alanya,23.458344,59.82802,0.0008583068051848386,948.9444,-0.24555142,-0.324955,1.8454127,24
2024-09-29,alanya,22.580313,70.75489,0.0016868114016688196,947.2613,-0.22675069,0.23300464,1.5501326,24
2024-09-30,alanya,20.72114,78.25332,2.699746982443685,945.36127,-1.254397,1.4437017,2.2878494,24
2024-10-01,alanya,19.981049,63.10423,0.014960765838623047,944.01337,0.6048438,-0.15266363,1.7538877,24
2024-10-02,alanya,19.30364,59.40767,0.000852346317969932,947.9338,-0.2584648,-0.19046338,1.8997221,24
2024-10-03,alanya,19.84315,67.401085,0.0012874597814516164,952.82495,0.38077736,-0.0623703,1.5449162,24
2024-10-04,alanya,20.739004,67.47189,0.0013077157632324088,953.1425,0.99634296,-0.31662178,1.6836628,24
2024-10-05,alanya,21.2452,67.25803,0.0004357596594672941,951.3493,0.26009166,-0.23045993,1.6253928,24
2024-10-06,alanya,20.995657,68.2035,0.0026315451577829663,950.2707,-0.037383158,-0.053079408,1.5556308,24
2024-10-07,alanya,21.16802,64.627815,0.0012665987014770508,951.91815,-0.01225992,-0.18102936,1.5049572,24
2024-10-08,alanya,21.40859,71.052895,0.0035017728805541992,954.0275,0.2762852,-0.0011367003,1.4986674,24
2024-10-09,alanya,20.945852,71.478966,0.04156827935730689,953.2998,0.20077133,0.13870092,1.4686016,24
2024-10-10,alanya,20.201498,74.70862,0.014092053788772319,950.5784,0.4047629,0.04394849,1.3810035,24
2024-10-11,alanya,21.311676,74.61686,0.03126761203020578,949.55884,0.3804741,0.3650745,1.1638173,24
2024-10-12,alanya,21.713318,74.38198,0.0038444995880126953,950.8382,0.40868506,0.099069595,1.2862562,24
2024-10-13,alanya,20.559967,79.47408,0.12066507042618468,950.949,0.51500195,0.11487734,1.5053653,24
2024-10-14,alanya,20.671112,82.85427,0.316745055897627,950.03644,0.3781115,0.3240101,1.2398041,24
2024-10-15,alanya,21.2093,77.31931,0.7072389125823975,951.2009,0.15484047,0.06704422,1.1374149,24
2024-10-16,alanya,21.024384,75.91298,1.6189456218853593,951.9859,0.35740218,0.06555501,1.2967669,24
2024-10-17,alanya,20.221344,50.78575,3.026798367500305e-06,950.21,-0.14619954,-1.38168,1.9793645,24
2024-10-18,alanya,16.275085,38.686794,0.0017046926927832828,951.5977,-1.0848999,-1.0741407,2.4112508,24
2024-10-19,alanya,15.7153425,46.48025,0.0017184111129608937,954.4053,-0.752182,-0.4166832,2.0492997,24
2024-10-20,alanya,15.030192,48.0248,0.0017295787984039634,957.97174,-0.20938618,-0.5108865,1.9801999,24
2024-10-21,alanya,15.413707,38.85486,0.0008453411055597826,958.6656,-0.9275449,-0.9024295,2.1475124,24
2024-10-22,alanya,15.140859,38.044224,0.0008523463748133508,958.4515,-1.7417622,-1.6684675,2.4314067,24
2024-10-23,alanya,15.155457,43.66208,0.0008583068620282575,959.53644,-0.60914356,-0.87406605,2.0769897,24
2024-10-24,alanya,15.96993,46.51201,0.0,958.95233,-0.27884293,-0.8298843,1.9126973,24
2024-10-25,alanya,16.539785,45.255676,0.0017106531799981894,956.88727,-0.43354926,-0.73159117,2.1032884,24
2024-10-26,alanya,16.983896,44.74948,0.0008701620686224487,956.59674,-0.5957597,-1.0113882,2.0597706,24
2024-10-27,alanya,17.354828,43.652004,0.0,958.48364,-0.4506906,-0.6820037,2.1293786,24
2024-10-28,alanya,16.244425,53.008194,0.0,956.3901,-0.08910624,-0.5492299,1.7427797,24
2024-10-29,alanya,16.499207,44.53744,0.0,953.11865,-0.36343002,-0.7708476,1.828403,24
2024-10-30,alanya,16.748678,42.842495,0.0,951.24316,-0.71626455,-0.95268565,2.0535686,24
2024-10-31,alanya,16.715372,44.20236,0.0,951.9429,-0.9718825,-0.7335828,2.2049148,24
2024-11-01,alanya,17.406525,47.149937,0.000852346317969932,953.9051,-0.7776222,-1.2108966,2.1151063,24
2024-11-02,alanya,17.576498,48.341385,0.0008612870487922919,953.8559,-0.4955387,-0.72923154,2.1559043,24
2024-11-03,alanya,17.013163,54.672153,0.0025693825591588393,952.77545,-0.3542646,-0.45885977,1.7322879,24
2024-11-04,alanya,15.713176,57.170307,0.004031870957987849,953.1224,-0.8094203,-0.49114177,1.9217483,24
2024-11-05,alanya,14.757823,61.3008,0.010582804861769546,955.39166,-0.5480849,-0.5070836,1.7028478,24
2024-11-06,alanya,14.952586,43.383762,0.0008619792879471788,958.6961,-0.5019592,-0.7558047,2.03516,24
2024-11-07,alanya,14.724589,43.183605,0.0017115757486863004,960.3066,-0.62692195,-1.1502672,2.2191405,24
2024-11-08,alanya,14.959381,42.37019,0.0008523463748133508,958.47876,-0.6664295,-1.1790355,2.332464,24
2024-11-09,alanya,14.7229,44.902943,0.0,955.195,-1.1629671,-0.92682475,2.377288,24
2024-11-10,alanya,15.008057,57.76576,2.0525632426142693,952.40826,-0.35986146,-1.1019285,1.8735925,24
2024-11-11,alanya,14.574941,74.620636,0.15134513523662463,954.8565,0.69933844,-0.57037956,1.4606146,24
2024-11-12,alanya,14.642792,72.07328,0.000521540641784668,957.0373,0.1892566,-0.51440996,1.4318601,24
2024-11-13,alanya,14.317464,67.20224,0.000852346317969932,957.6667,0.29982886,-0.7920945,1.7119169,24
2024-11-14,alanya,14.702861,65.077415,0.001293420325509942,955.42267,-0.5254199,-0.5285308,1.7268454,24
2024-11-15,alanya,13.509603,75.38935,0.42836664943024516,952.8465,-0.9256155,0.13603783,1.6036254,24
2024-11-16,alanya,13.413147,80.993706,3.0988333746790886,952.583,-0.8690421,0.26563644,1.6939521,24
2024-11-17,alanya,12.771851,88.676476,16.328394412994385,949.5833,-1.4460703,1.52069,2.1558282,24
2024-11-18,alanya,12.49944,80.989296,1.6107886913232505,948.134,-0.09451357,0.43233868,1.1639491,24
2024-11-19,alanya,12.336558,74.97527,0.14666169590782374,951.9283,-0.30479395,-0.047074992,1.2793978,24
2024-11-20,alanya,12.294606,77.8929,0.5305185914039612,953.4765,-1.081876,0.4976224,1.6399094,24
2024-11-21,alanya,12.576965,84.27633,8.535731583833694,953.4324,-1.8655139,0.88477963,2.1746624,24
2024-11-22,alanya,14.54538,88.82285,18.467390909790993,955.626,-2.2795842,0.9685256,2.5247424,24
2024-11-23,alanya,13.973887,91.18839,20.406082272529602,955.22046,-1.3773524,0.7921197,1.8224005,24
2024-11-24,alanya,7.595398,58.57111,12.380421161651611,950.8736,-0.1551749,-2.8605328,3.6461716,24
2024-11-25,alanya,3.502065,54.73404,0.005537271590583259,953.7234,-0.1995678,-1.9662672,2.1080663,24
2024-11-26,alanya,5.351532,59.819927,0.0,954.5368,-0.2307504,-0.9726696,1.7361526,24
2024-11-27,alanya,6.844045,61.993763,0.0,956.70435,-0.6698591,-0.7473628,1.6153442,24
2024-11-28,alanya,7.8266397,67.464806,0.0024789496819721535,959.36426,-0.67170334,-0.67063713,1.5068809,24
2024-11-29,alanya,7.7937927,73.04142,0.0066578386395121925,958.9703,-0.6003596,-0.6664428,1.5773892,24
2024-11-30,alanya,8.474111,78.81957,0.0025331974029541016,960.04974,-0.35945,-0.4946734,1.5044352,24
2024-12-01,alanya,9.458507,82.50628,0.07071792788337916,958.2403,-0.20167606,-0.6309033,1.559135,24
2024-12-02,alanya,10.359691,87.58207,4.16356621281011,954.89984,-0.7157586,-0.10224501,1.4747211,24
2024-12-03,alanya,11.221995,81.29643,4.005747847259045,951.7383,-2.0431366,1.1098028,2.4087536,24
2024-12-04,alanya,11.17746,79.036545,2.484792494215071,952.9182,-1.0985464,0.5443991,1.6205072,24
2024-12-05,alanya,10.914958,81.31117,0.11357160110492259,957.0682,-0.23067601,-0.4206079,1.2522261,24
2024-12-06,alanya,10.442596,78.130974,0.0017166130419354886,958.09595,-0.3725637,-1.0836601,1.7595763,24
2024-12-07,alanya,11.515808,72.12704,0.8704960346221924,955.28955,-0.8992241,-0.31102753,2.1160684,24
2024-12-08,alanya,11.157582,82.77955,11.35648787021637,955.47577,-1.5071507,0.9664879,1.9691504,24
2024-12-09,alanya,11.392751,82.86048,0.38885639514774084,960.1829,-1.1844682,0.36007145,1.5573107,24
2024-12-10,alanya,11.702556,80.65919,0.07041096978355199,960.6477,-0.7368479,-0.22080493,1.320531,24
2024-12-11,alanya,12.191559,75.96108,0.049307942390441895,958.07,-0.018552104,-0.46519613,1.15929,24
2024-12-12,alanya,10.656362,73.32524,0.0034807235351763666,954.2697,0.12783933,-1.4008096,2.0821161,24
2024-12-13,alanya,8.663829,56.871143,1.6842932382132858e-05,956.1286,-1.1362299,-1.79806,2.155577,24
2024-12-14,alanya,8.487396,52.565857,0.013029575711698271,961.5894,-1.2166125,-0.833278,2.0493023,24
2024-12-15,alanya,8.507396,81.377464,1.1195838433195604,962.2458,-1.2751371,0.5747188,1.7579406,24
2024-12-16,alanya,9.865642,89.8963,36.68227046728134,958.366,-1.3562838,0.6224391,1.6642832,24
2024-12-17,alanya,9.011006,69.639336,0.0021113823436280654,961.1101,-0.5735615,-0.91073924,1.5006241,24
2024-12-18,alanya,8.570149,68.05346,0.0028246486749594624,959.33105,-0.22961374,-0.8475914,1.2809002,24
2024-12-19,alanya,8.92159,75.88733,0.021830171135661658,954.87946,-0.3978355,-0.85659695,1.5391921,24
2024-12-20,alanya,8.973633,76.77611,0.07677078247070312,952.1975,-0.449432,-0.5912136,1.4416796,24
2024-12-21,alanya,10.054362,89.0177,37.9156768321991,953.7424,-1.4790732,1.0323646,2.5669405,24
2024-12-22,alanya,10.128174,86.79049,7.6314297039061785,952.1468,-0.8776684,0.8593051,1.6231931,24
2024-12-23,alanya,9.601573,84.729836,2.3177266120910645,949.2496,-1.1343778,0.6617387,1.5490693,24
2024-12-24,alanya,10.444987,91.32516,20.338451489806175,949.53937,-2.1399238,2.2500439,3.1322153,24
2024-12-25,alanya,10.055919,89.40917,52.64989286661148,949.80396,-2.3045876,2.7130604,3.630805,24
2024-12-26,alanya,8.9574175,84.26031,3.422456793487072,950.9173,-1.5514342,0.939874,2.0070462,24
2024-12-27,alanya,8.321544,82.15226,2.685762941837311,949.0002,-0.07992574,-0.6332551,1.1960464,24
2024-12-28,alanya,7.411194,84.314,4.9589574337005615,951.2646,-1.2809657,0.33108294,1.9786056,24
2024-12-29,alanya,7.026296,90.21447,8.063563611358404,954.2132,-1.2655147,0.7354641,1.6210626,24
2024-12-30,alanya,6.386831,85.21764,4.487782716751099,953.50323,-0.7701793,-0.43416527,1.1196438,24
2024-12-31,alanya,7.705729,67.86733,0.008547212928533554,958.97784,-0.9297549,-1.3798575,1.6944017,24
2025-01-01,alanya,7.5941367,62.673737,0.0,964.2068,-1.1165444,-1.380827,1.874133,24
2025-01-02,alanya,7.5880637,68.70951,0.007644295692443848,964.4597,-0.57960457,-0.87404776,1.6782923,24
2025-01-03,alanya,7.656443,76.39069,0.03847777770715766,961.47406,-0.6300481,-0.7207586,1.4925628,24
2025-01-04,alanya,8.080586,83.968636,2.204596996307373,957.8247,-0.84320784,-0.32593393,1.4113607,24
2025-01-05,alanya,10.076935,85.75851,1.1782050132751465,953.72754,-0.011820872,-0.86307174,1.3275794,24
2025-01-06,alanya,9.779897,79.43948,0.08459205128019676,956.60205,-0.7215573,-0.20201702,1.4215358,24
2025-01-07,alanya,9.547058,85.8205,0.2595281184767373,961.74176,-0.30182076,-0.33267084,1.1401595,24
2025-01-08,alanya,9.551677,88.11765,0.43265365820843726,961.3181,-0.34696198,-0.3613777,1.2400126,24
2025-01-09,alanya,9.70752,77.84574,0.06718933582305908,957.73267,-0.18060689,-0.7617719,1.3734907,24
2025-01-10,alanya,9.432597,71.30977,0.010852967534447089,953.5928,-0.189708,-1.0941753,1.7859608,24
2025-01-11,alanya,9.011363,71.650734,0.008034706013404502,954.31915,-0.6136654,-0.64737636,1.6145034,24
2025-01-12,alanya,9.987549,80.514366,1.4043897388660298,956.93585,-1.2976913,0.5251357,1.7826929,24
2025-01-13,alanya,11.501801,87.768166,3.1204342376440763,959.3406,-1.1039442,0.7073881,1.5640997,24
2025-01-14,alanya,11.141235,84.537056,0.42839348316192627,958.1912,-0.5774568,-0.51330864,1.2867162,24
2025-01-15,alanya,10.120748,80.95334,2.5793133245315403,955.8294,-0.6555748,-0.53285855,1.4745466,24
2025-01-16,alanya,9.698598,75.10541,0.03763730637729168,959.2945,-0.06665548,-1.0290546,1.6787486,24
2025-01-17,alanya,9.387319,63.439316,0.0008583068620282575,961.9905,-1.1230717,-1.4679383,1.9118081,24
2025-01-18,alanya,8.726665,58.935093,0.000852346317969932,958.76587,-0.74835205,-1.4549805,2.1384504,24
2025-01-19,alanya,9.7647705,64.6307,0.0013043331819062587,956.243,-0.66358185,-1.0528731,2.0362098,24
2025-01-20,alanya,9.749725,72.47033,0.03118515024880253,955.4726,-0.89985937,-0.6431678,1.9521831,24
2025-01-21,alanya,9.304698,76.59036,0.4965364933013916,959.1297,-0.61622304,-0.25227526,1.4154047,24
2025-01-22,alanya,8.857158,86.98202,13.47358780913055,956.43463,-1.2934303,0.16856301,1.4429845,24
2025-01-23,alanya,8.41808,88.00637,6.563066504895687,956.5129,-0.6694495,0.26064506,0.94120234,24
2025-01-24,alanya,7.7027183,87.2948,1.3623017584905028,957.95264,-0.3621718,-0.2785627,1.2675663,24
2025-01-25,alanya,8.188069,85.35256,1.6616737702861428,957.2573,-1.1610154,-0.072342075,1.8158579,24
2025-01-26,alanya,9.65688,75.90638,0.4945606051478535,957.68286,-0.07856818,-0.65907127,1.5858947,24
2025-01-27,alanya,8.4904785,72.26653,0.0004351138045421976,957.8343,-0.477005,-0.92887115,1.7021211,24
2025-01-28,alanya,8.096913,75.97107,0.002998112904606387,958.78735,-0.50235754,-0.4983171,1.4191264,24
2025-01-29,alanya,8.1866865,80.275795,0.0008644283866487967,960.8176,-0.22403042,-0.72474605,1.5454603,24
2025-01-30,alanya,8.644755,79.705025,0.014457106772169936,961.3906,-0.23673427,-0.52123386,1.4815911,24
2025-01-31,alanya,9.354462,77.97291,0.015738605270598782,958.417,0.19620176,-0.77071255,1.605724,24
2025-02-01,alanya,9.385915,73.29772,0.0008732080232221051,958.85693,-0.4102881,-0.8276386,1.7387538,24
2025-02-02,alanya,9.073741,74.41552,0.0025925666022885707,958.805,-0.22970963,-0.768109,1.685102,24
2025-02-03,alanya,8.961619,73.61785,0.0017106528389376763,955.2351,0.21406937,-0.7978668,1.4904679,24
2025-02-04,alanya,8.255839,80.858894,3.885111212468928,952.25006,-0.5649414,-0.05898984,1.5828619,24
2025-02-05,alanya,7.191864,62.93073,2.000424254219979,946.107,-1.6789103,-1.5666453,2.4338696,24
2025-02-06,alanya,3.5092773,38.840878,0.0873297467478551,947.3611,-1.7034019,-3.6362445,4.0304713,24
2025-02-07,alanya,3.0010173,43.772724,0.003981590225521359,954.1871,-1.340484,-2.2455509,2.7814732,24
2025-02-08,alanya,4.760244,57.225872,0.0006705520263494691,956.32916,-0.95598596,-1.3775381,1.7519366,24
2025-02-09,alanya,5.9191284,53.9068,0.0028014183044433594,953.9251,-1.0516998,-0.95233727,2.028552,24
2025-02-10,alanya,5.786855,60.921497,0.3482639731373638,953.5662,-0.8524432,-0.4511256,1.7752749,24
2025-02-11,alanya,5.189901,58.8504,0.006648898079220089,955.00757,-0.42541185,-0.6644209,1.6936816,24
2025-02-12,alanya,4.1308694,68.66951,1.7090470062157692,955.15137,-0.5180276,-0.2727283,1.3361144,24
2025-02-13,alanya,4.4193015,60.088104,0.22585818805964664,954.70215,0.03615125,-2.0889273,2.2221293,24
2025-02-14,alanya,5.5871987,58.21283,0.0017225747797056101,956.89484,-0.38991547,-0.92696977,1.9050217,24
2025-02-15,alanya,6.7428184,75.33088,0.001729240466374904,955.0315,-0.15936215,-0.45692763,1.4249716,24
2025-02-16,alanya,8.281627,70.367004,0.0040590757635072805,952.2256,-0.005876541,-0.5641467,1.5723367,24
2025-02-17,alanya,7.4202576,78.08938,1.0233253706246614,952.9168,-1.0173931,0.32072386,1.9908031,24
2025-02-18,alanya,8.331309,83.31617,4.772648215293884,954.0446,-1.579065,0.4643968,1.8470153,24
2025-02-19,alanya,9.157542,75.94611,0.7523298263549805,950.6944,0.33989015,-0.6022129,1.764865,24
2025-02-20,alanya,4.8201294,46.46025,0.015720725059509277,950.4157,-1.5634022,-2.432925,2.9988096,24
2025-02-21,alanya,2.1656086,35.217953,0.0004351138045421976,954.7885,-1.8172207,-1.9641536,2.681218,24
2025-02-22,alanya,0.7425575,33.71187,5.9604644775390625e-05,956.9199,-1.4341272,-2.3317027,2.8031416,24
2025-02-23,alanya,-0.60311764,35.096115,0.000852346317969932,959.6966,-0.84208935,-1.3623185,1.7198046,24
2025-02-24,alanya,0.4548645,39.38828,0.000861157957388059,961.89185,-0.5085411,-0.6647474,1.5915136,24
2025-02-25,alanya,2.261851,65.777756,0.018997929146280512,960.6076,0.18780708,-0.69705456,1.4714133,24
2025-02-26,alanya,4.5952964,69.91398,0.0008561510753679613,958.35724,0.12873714,-0.61971474,1.6152382,24
2025-02-27,alanya,6.491404,73.56718,0.013146614776360366,959.11884,-0.12058004,-0.49594817,1.6457964,24
2025-02-28,alanya,7.3292236,81.66839,1.4757243443455081,955.71344,-0.6219699,0.123622894,1.467121,24
2025-03-01,alanya,9.066854,74.2165,0.17367303371429443,955.95435,0.24302292,-0.4489123,1.4601952,24
2025-03-02,alanya,9.18103,77.96865,0.10425150685478002,958.0391,-0.052775104,-0.25503412,1.4786371,24
2025-03-03,alanya,9.871724,79.72204,1.0273605585098267,952.53687,-0.12289075,-0.051122505,1.2440864,24
2025-03-04,alanya,9.83846,63.939884,0.039699672925053164,949.83026,-0.92661923,-1.227059,1.7077308,24
2025-03-05,alanya,11.900055,53.377407,0.01195371169160353,953.87787,-1.1095908,-1.282106,2.2629087,24
2025-03-06,alanya,11.950684,56.591995,0.0,957.35077,-0.9235198,-0.9469426,1.8390745,24
2025-03-07,alanya,12.524343,51.35497,0.0,954.3836,-0.6599922,-0.78525764,2.1213043,24
2025-03-08,alanya,12.184326,56.785416,0.0025684157662908547,949.2597,0.07645043,-0.6246082,1.965561,24
2025-03-09,alanya,12.3810625,69.52338,0.008670281204103958,950.1972,-0.37188974,0.7236505,1.4330822,24
2025-03-10,alanya,10.957601,77.97219,0.008124113264784683,954.4323,0.20040512,-0.15525937,1.5598277,24
2025-03-11,alanya,11.634328,75.079956,0.00702463557900046,957.92944,0.07636515,-0.26547644,1.6032978,24
2025-03-12,alanya,12.857066,63.735126,0.0008583068620282575,957.7569,0.0029760997,-0.34822592,1.515289,24
2025-03-13,alanya,14.360332,58.417145,0.000852346317969932,955.3533,-0.5458164,-0.5844526,1.7022194,24
2025-03-14,alanya,15.937449,53.12791,0.0012865057215094566,955.6823,-0.16313553,-0.686896,2.0283775,24
2025-03-15,alanya,17.246084,54.30594,0.0021521964299608953,957.82025,-0.3301309,-0.72138256,2.0159376,24
2025-03-16,alanya,17.312174,45.787,0.0018417831597616896,956.1634,-0.34421286,-0.5661786,1.9314159,24
2025-03-17,alanya,17.253204,45.191982,0.0,950.65875,-0.3997847,0.5032999,1.4516495,24
2025-03-18,alanya,15.596965,58.748898,0.011867284229083452,946.2138,0.42196798,0.6873818,1.5811585,24
2025-03-19,alanya,9.370819,63.359104,6.627678871154785,945.2996,-1.3911167,-1.4247462,2.3716233,24
2025-03-20,alanya,4.8516946,38.009968,0.14878809452056885,949.88135,-1.4265002,-3.0712984,3.64775,24
2025-03-21,alanya,6.0687256,46.581966,0.005921724095969694,953.4973,-0.028924942,-0.7889309,1.499828,24
2025-03-22,alanya,7.397166,52.9248,0.0013008349810661457,956.6702,0.19900768,-0.45465598,2.0676894,24
2025-03-23,alanya,8.953563,66.65769,0.0017143775039585307,961.2493,0.6368828,-0.32606634,1.8144721,24
2025-03-24,alanya,12.596619,68.95534,0.022172927856445312,963.708,0.8363307,-0.4060634,1.6308326,24
